TopNow,RankType,DownloadNum,From,RunningType,ChannelID,GameType,Summary,DownloadURL,PlatForm,VersionID,Score,HotTrend,WebURL,WeekDownload,CompanyName,GetTime,GameName,Hot,PackageSize,iConURL
712,11,36592,1,δ֪,4,网游RPG,《葵花宝典》是一款经典武侠风RPG游戏，游戏以金庸武侠名著为背景，塑造了一个原汁原味的武侠世界。游戏画风清新唯美，玩法特色极为经典，山庄经营、华山论剑、砸罐寻宝、勇闯秘境、激流大战、秘洞逃杀，各类玩法精彩纷呈。在这个恢宏的武侠世界之中，或驰骋武林名扬天下，或醉酒当歌快意人生，或仗剑江湖惩奸除恶，总能从中找到你所追寻已久的武侠梦！,http://i3.market.mi-img.com/download/AppStore/c953aab3-8cf2-4c58-bf32-97fc29e0851d/com.uqee.khbd.mi.apk,1,1.2.6.0,2.5,δ֪,δ֪,δ֪,上海游奇网络有限公司,2015-01-05 20:00,葵花宝典,0,75.83M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/40580b9c-8e81-4151-af0b-0cca88086146
713,11,98102,1,δ֪,4,网游RPG,"【游戏简介】
    纯正东方仙侠即时网游巨作,倾情演绎传奇经典!多样职业,超炫技能,强炼打造极品装备,PK,帮战尽享无上快感!神兽法宝贴身护卫,唯美江湖仙侣双修!穿越三界,拯救苍生,修仙化魔,随你所愿!

【游戏特色】
《傲世天下》是最传统的东方修真即时安卓网游，纯正、激情、唯美！
精美画面东方修仙。玄幻武侠风格、唯美古典画面、经典水彩绚丽配色，《傲世天下》将为您呈现一个纯正东方、神秘梦幻的修真世界！

首创全新PK玩法。独创的PK理念，新颖的“闯天关”PK玩法，是PVP与PVE完美的结合，可同时享受刺激、冒险、激情多重体验！让修仙不再一成不变，更具创意！

超强动感激情战场。以超强的动作性和眩目的PK效果，为玩家打造效果逼真的视觉盛宴！同时精心打造的个人及天空竞技场，可满足各个级别的热血PK愿望！

两大阵营热血帮会。帮会系统强势出击！热血城战，攻城略地，想实现称霸武林一统江湖，的梦想吗？那就从建造自己的公会家园开始吧！你就是那个改变世界的主宰者！

全新设定颠覆传统。最新的创作理念，颠覆传统的手游格局！强大背景、职业多样化、强炼化无限继承系统，新潮时尚的时装、强力法宝、形态各异的坐骑任你选择！操作简单方便，专为安卓玩家打造！

精美画面东方修仙。玄幻武侠风格、唯美古典画面、经典水彩绚丽配色，《傲世天下》将为您呈现一个纯正东方、神秘梦幻的修真世界！",http://i1.market.mi-img.com/download/AppStore/bb8ed7d4-09e8-4f5c-90c3-f756ae816054/sky.aoshi.app.mi.apk,1,1.5.3,2,δ֪,δ֪,δ֪,北京天空乐游网络科技有限公司,2015-01-05 20:00,傲世天下OL,0,9.02M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/62a2d90b-2a4d-4092-8adc-cef08b155265
714,11,126466,1,δ֪,4,网游RPG,《战谷》是一款融合西方浪漫元素，讲述玩家戮战魔幻大陆的ARPG创新大作。唯美的故事，动人的身姿，妖烧可爱的的角色，这一切足以让人久久难以释怀。热血的喷洒，激情的释放，畅快到极致的即时打斗，丰富无穷的大混战、地下城、PVP竞技场，甚至于百人联合的狂热攻城，这不可能的一切，都发生在了一个奇幻而美妙的新新大陆之上。,http://i4.market.mi-img.com/download/AppStore/e76569a2-83e9-470c-94b5-12c5a52b9919/proj.syjt.mi.apk,1,1.00.60,3,δ֪,δ֪,δ֪,广州盈正信息技术有限公司,2015-01-05 20:00,战谷,0,103.01M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/6dd0e669-9453-4dcc-a47b-ae73ddc5d2bb
715,11,51107,1,δ֪,4,棋牌桌游,"斗地主，养女宠，赚金豆，你是大爷！
高底分，做任务，开宝箱，玩的更爽！
闯天关，赢奖品，玩合成，应有尽有！
独创玩法：神偷、奇袭、绝杀，技能无穷！
特色动画：登堂、抚琴、献舞，美女相伴！",http://i2.market.mi-img.com/download/AppStore/9a3bb40f-f035-41c0-ad30-b7a42c6ced35/com.poxiao.ddz.net.mi.apk,1,1.2.1,0,δ֪,δ֪,δ֪,杭州破晓网络科技有限公司,2015-01-05 20:00,神偷斗地主,0,6.18M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/29c57f79-feea-4366-b467-aab1885d79e0
716,11,38626,1,δ֪,4,飞行空战,"===小米独家冲榜送盒子===
从9月24日上午9点---9月27日上午9点截至。
欢迎各位挑战打飞机OL的对战排行榜，截至27日上午9点，我们将保存当时对战排行榜第一的玩家
1等奖 1名 要求占据PVP榜单第一名，获得小米盒子一个
2等奖 2名 要求占据PVP榜单第二 三位，分别获得50元电话充值卡一张
3等奖 3命 要求占据PVP榜单第四、五、六位，分别获得20元电话充值卡一张
希望大家踊跃参与，体验不一样的在线对战打飞机
全球首款在线对战的飞机射击网游。这是一款不同以往的手机网游，经典的飞机闯关模式，每架飞机数十种子弹组合，近百种僚机配合升级，另外还有完善的强化系统。保证让你飞机打到手抽筋！开机不忘打飞机！
《打飞机OL》为广大玩家准备了近百关的地图，场景丰富多变，BOSS战是每一大关的最后战役，打赢你就是强者，继续冲击下一关。另外游戏还为所有玩家特设“竞技场”，您可以随意挑战竞技场排名上的所以玩家，好汉不怕输，真男人就得真刀真枪的干！保证是你从来没见过的真人飞机操作对战。

【玩家评价】
1/3 牛德杰：太给力了。在线真人对战飞机太欢乐了。第一玩到这样的游戏，实在是刺激，真刀真枪的干！比的就是血、攻击力、操作！有种来挑战我，目前长期占据排行榜第一！
2/3 快乐柠檬：让我想起当年拿摩托罗拉玩龙火的感觉了，非常给力的游戏。画面感很强，比起许多类似产品要有良心，不会疯狂扣钱
3/3 丸子小艾：玩起来才发觉，设计师应该很用心，场景每一关都有不同，许多细节都很到位，比小米上其他同类产品好太多了。赞！

==游戏特色==
1、游戏首创真人在线实时对战，让飞行射击游戏唤醒战斗神经
2、招募美女僚机，有美女陪伴左右，让战斗充满激情
3、上百种敌机和攻击方式，BOSS的加入让战斗更具挑战
4、场景多变，操作灵敏，穿梭于子弹之间毫发无伤，展现操作巅峰
",http://file.market.xiaomi.com/download/AppStore/6976deab-bd73-46fe-96d6-86760119b10b/com.metek.dafeiji.mi.apk,1,1.0.1.4,3,δ֪,δ֪,δ֪,扬讯科技,2015-01-05 20:00,打飞机OL,0,33.39M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/1959fc09-a25f-4040-89f8-267113c1a59d
717,11,25907,1,δ֪,4,网游RPG,"天降女神，相携杀敌！绚丽技能，激情绽放！夏娃，海伦，盖亚……真女神进驻《女神战记》，随领主征战四方！忠贞的骑士啊，为了保卫你的女神，整装再出发吧！
《女神战记》新版本激情上线，更精致的画面，更有趣的玩法，为你带来更真实的互动体验！",http://i3.market.mi-img.com/download/AppStore/e929fafa-3a93-44af-8ab7-e973012483f7/com.noumena.tjmammoth.android.t6cn.mi.apk,1,3.1,0,δ֪,δ֪,δ֪,上海大承网络技术有限公司,2015-01-05 20:00,女神战记,0,27.07M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/092d5eec-0865-41f9-b51a-0465c8d30b4d
718,11,74304,1,δ֪,4,网游RPG,《遇仙OL》是具有PC级画质的MMORPG修仙手机网游，以中国传统神话故事和民间传说为背景，以玩家呵护12花仙子，穿越仙、人、魔三界鏖战四大魔王为成长主线，画质具备3 D粒子高清效果，总揽修仙文化精髓的各类游戏系统，采用经典掌机的极具快感操作模式，高性能的极速联网交互技术；玩家能体验到精美的画面，精细的场景搭建，炫丽的特色技能，气势磅礴的万人大战；特色的天气系统、谜题系统、飞行系统、天神系统、隐藏剧情系统、万人国战等让玩家体验梦幻般的修仙之旅。,http://i2.market.mi-img.com/download/feb/ad4844e2dbfba15838c6f075fff76330a9e8bf59/air.com.yytou.yuxian.mi.apk,1,1.8.0,3,δ֪,δ֪,δ֪,当乐,2015-01-05 20:00,遇仙OL,0,10.6M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/9f0/785762f82073022d66565aa2943f815827920fc2
719,11,60485,1,δ֪,4,网游RPG,"【强烈推荐】2013年收官手游大作《西游记悟空传》，万众一心捉美女！ 
话说西天取经的路上，悟空有了新的想法，他决定不能再跟四个好基友混在一起，而是要捉个妖精做老婆！
千载难逢的机会现在就在你的眼前！ 
西游记悟空传为你提供了仙侣双休、合欢殿等各种系统，无论是选择和好基友共闯天涯还是和亲密伴侣温柔共度，哪怕没有伴侣游戏也为你提供了挖墙脚的机会！
还等什么，让我们一起进入妖精的世界吧！ 
【官方玩家讨论群】：73571937 
【客服电话】：010-59273590
【客服邮箱】：kefu@ijoysky.com",http://i4.market.mi-img.com/download/AppStore/f6a17669-8513-406c-999d-fb81ce5a57bc/com.wolfroc.dasheng.mi.apk,1,1.4.0,3.5,δ֪,δ֪,δ֪,北京天空乐远科技有限公司,2015-01-05 20:00,西游悟空传,0,49.64M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/559bd49e-ea56-4f3f-b577-c7a1bb7939cc
720,11,39728,1,δ֪,4,网游RPG,"2014年度，国民武侠巨作《梦幻天骄》，引领武侠手游新格局
业内首创跨时代武侠巨作！快意恩仇战群雄！超唯美战斗画面！超清极致粒子招式特效！
百度独家代理，最新引擎只为您定制打造梦似幻新武侠世界！
ㄧ游戏特色ㄧ
√穿越纷争武林乱世！以剑为器，化气为剑！融入各路武侠最经典情节！
√斜45°高自由视角！酷炫粒子特效，多种姿势满足你最绚丽的视觉享受！
√自由切换战斗模式！解放麒麟右臂，最销魂演绎最梦幻技能连击特效！
√独乐乐不如众乐乐！多人患难结拜，彼此羁绊，开启全民武林群侠！
√诠释绝学行侠仗义！还原最真实武侠人物，重现专属独门绝学，一起闯荡江湖！


客服QQ：800053077
注：QQ选择 『查找』-『找服务』-输入Q号『800053077』
客服邮箱：596467527@qq.com
客服电话：0591-87085785",http://i1.market.mi-img.com/download/AppStore/51164168-0e78-42b9-9fe0-611f982abf2e/com.mobimirage.mhtj.mi.apk,1,2.02.060,2.5,δ֪,δ֪,δ֪,福建博瑞网络科技有限公司,2015-01-05 20:00,梦幻天骄,0,130.88M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/1d7d6e9a-4c49-44aa-9053-210becdc0c91
701,9,1246627,1,δ֪,4,塔防迷宫,"     塔防游戏历史上画面最绚丽、最受欢迎的作品。游戏拥有最高的自由度，在一片空地上建立你自己的防御工事来抵挡一波又一波的敌人，防止其侵入你的领地。消灭敌人你可以获得金钱来购买和升级你的防御，你需要从丰富的地面和空中防御挑选合适的种类，并且合理放置搭配来获得最好的效果。时代杂志评选的10佳游戏之一，游戏还获得其他多项大奖。
",http://i2.market.mi-img.com/download/ad0/d05d81df70aeef3f06885fb1a5cb9a6f4f683eaf/com.subatomicstudios.apk,1,1.08,1.5,δ֪,δ֪,δ֪,上海索乐软件有限公司,2015-01-05 20:00,坚守阵地,0,49.21M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/26b/75faef624bf49d831c7ab721269793f060aae472
702,9,304776,1,δ֪,4,格斗快打,三国之刃是一款三国题材的动作格斗类手游，游戏注重玩家的操作手感、强调打击感，同时又具有高自由度的招式搭配与连击组合，更有原汁原味、代入感极强的三国故事作为主线剧情贯穿其中，让你不仅可以领略到最华丽的战斗特效，更能与三国英雄一起并肩战斗。喜欢此类游戏的玩家快来试试吧。,http://i5.market.mi-img.com/download/AppStore/0ba7359ed7957e644873c2473dcbb6bd6d2412cf2/com.tencent.tmgp.sgzr.apk,1,2.2.0,3,δ֪,δ֪,δ֪,深圳市腾讯计算机系统有限公司,2015-01-05 20:00,三国之刃,0,120.42M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/0f905c31-7da4-4f93-aead-b693c8a9779f
703,9,202254,1,δ֪,4,儿童益智,本游戏专为儿童设计，分为三种模式，困难程度分别为2*3，3*3，4*4，特别合适小孩子智力开发阶段玩耍，游戏图片来源于网络，采用现在小伙伴们最喜欢熊出没作为素材，希望大家能够喜欢！！,http://i1.market.mi-img.com/download/AppStore/4c09cd96-4f42-4096-b55f-4165df0f213e/com.songg.pinTuDongYuan.apk,1,3.0,2.5,δ֪,δ֪,δ֪,青松1990,2015-01-05 20:00,丛林总动员拼图,0,10.92M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/f4fc550a-87ba-4551-80ae-c930c6dfa173
704,9,522035,1,δ֪,4,儿童益智,"一款面向10岁以下儿童的早教游戏，可以有效促进儿童对颜色，形状的认知，启发儿童的想象力和创造力。建议父母陪同孩子玩该游戏，在游戏过程中给与指导与教育。 
    游戏玩法：1 .【配配乐】 拖动上方物品到下方匹配位置。2.【加减乘除】点击正确答案的气球。3.【考记忆】 依次点击出现过得数字。4【连连看】连续点击两个图片相同的图片，图片中间不能有太多障碍物。5.【弹钢琴】 添加了8首好听的儿歌曲谱，宝宝可以跟着曲谱的指引弹奏歌曲，也可以让手机自动演奏儿歌。6.【动物农场】帮助小朋友认识小动物",http://file.market.xiaomi.com/download/AppStore/0c3f04dbe38471794e36135db00cc4eb00941178a/org.madgame.park.apk,1,1.4.0,4,δ֪,δ֪,δ֪,MadGameStudio,2015-01-05 20:00,儿童游戏乐园,0,20.68M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/3c8b4a73-cdac-4b83-8769-8fef0a780bc4
705,9,222285,1,δ֪,4,儿童益智,"这是一款是极具趣味性的互动操控娃娃，集丰富内容，欢快动作于一身，精彩互动程序完全免费！

可以唱歌、可以讲故事、可以跳舞、可以做操，还有更多有趣动作，让你的娃娃不止能听到你的语言命令，还能听你的手机指挥哦！

让玩具能思会想，能说会跳，是炫舞宝贝带给你的最大体验乐趣。精心设计的应用程序，既可单独使用，也可以与实体玩具超级逗逗炫舞宝贝一起互动，体验前所未有手机应用和实体玩具间的互动乐",http://i1.market.mi-img.com/download/AppStore/bb445d1c-636f-4c33-8d5c-749301926dfb/com.unknownwatermark.ChaoJiDouDouaq.apk,1,1.0,2.5,δ֪,δ֪,δ֪,Unknown Watermark,2015-01-05 20:00,炫舞逗逗,0,29.45M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/379a8126-7530-4e10-bef0-9921938e2a25
706,9,649512,1,δ֪,4,动作枪战,《血战钓鱼岛》是一款重力感应射击游戏，玩家在游戏中扮演一名英勇的士兵，保卫祖国边境的岛屿，面对源源不断的敌人，玩家唯有依靠手中的重型机枪和坚定的信念来战胜。,http://i5.market.mi-img.com/download/1de/6f594ed24ec53123a0eedf291e3faa354d144a38/com.moleader.xzdyd_mi.apk,1,1.0,2.5,δ֪,δ֪,δ֪,南京魔力多,2015-01-05 20:00,血战钓鱼岛,0,12.81M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/7cf/abc455c7cf5526ba8cb86f6f705a9b545de37655
707,9,331673,1,δ֪,4,战争策略,"时间回到20世纪，由你指挥战舰，迎战公海上的敌舰，消灭敌人。
《呼叫战舰：世界职责》是一款战舰射击类游戏，由各种类型的军舰履行不同的职责。
游戏为玩家提供了庞大的海军舰队，并由你来操纵来控制公海。每个战舰都是武器装备，速度，装甲和耐力的独特组合。
战舰射击游戏具有丰富真实的战斗场景，绝对让你流连忘返！

游戏特点：
.多样化和强大的武器装备
.逼真细腻的3D场景设计
.独特的游戏环境
.平滑简易的船舶操控系统
.令人兴奋的视觉特效
.多个游戏场景及多个关卡的解锁",http://i3.market.mi-img.com/download/AppStore/c0a2857a-e8bd-4187-adfb-a6bb8ebb8132/com.summer.worldofbattleship.apk,1,1.2,4,δ֪,δ֪,δ֪,thesummer,2015-01-05 20:00,呼叫战舰：世界职责,0,37.73M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/24293f02-80a5-4aa0-a619-ebe8a8c68831
